Form Name,Address,Address Image Link,Trust or Business,Trust or Business Image Link,Market Value,Market Value Image Link,Date Acquired,Date Acquired Image Link,Date Disposed,Date Disposed Image Link,Position,Position Image Link,Gross Income Received,Gross Income Received Image Link,Name of Business or Parcel Address,Name of Business or Parcel Address Image Link,Description or City & Other Address,Description or City & Other Address Image Link,Nature of Interest,Nature of Interest Image Link,Lease Yrs Remaining,Lease Yrs Remaining Image Link,Other Description,Other Description Image Link,Additional Schedules,Additional Schedules Image Link,Form Name Image Link,Name,Name Image Link,Description,Description Image Link,Nature of Investment,Nature of Investment Image Link,Other,Other Image Link,"Name(s) Single Source Income >$100,000","Name(s) Single Source Income >$100,000 Image Link",Investment Type,Investment Type Image Link,Fair Market Value,Fair Market Value Image Link,Name of Business,Name of Business Image Link,Description of Business,Description of Business Image Link,"Name(s) of Single Source Income >$10,000","Name(s) of Single Source Income >$10,000 Image Link",Investment or Real Property,Investment or Real Property Image Link,Comments,Comments Image Link
R_Elfving_William_J-page9.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770456/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770415/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770454/image,11,https://shreddr.captricity.com/api/v1/shred/3770453/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770452/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770449/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770448/image,EMC CORP,https://shreddr.captricity.com/api/v1/shred/3770446/image,DIVERSIFIED,https://shreddr.captricity.com/api/v1/shred/3770445/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770441/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770440/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770439/image,No,https://shreddr.captricity.com/api/v1/shred/3770438/image,https://shreddr.captricity.com/api/v1/instance/218758/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770457/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770455/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770451/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770450/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770414/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770447/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3770444/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770437/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770434/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770413/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770426/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770416/image
R_Elfving_William_J-page9.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770436/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770435/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770433/image,11,https://shreddr.captricity.com/api/v1/shred/3770432/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770431/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770428/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770427/image,exelon corp,https://shreddr.captricity.com/api/v1/shred/3770425/image,DIVERSIFIED,https://shreddr.captricity.com/api/v1/shred/3770424/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770430/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770419/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770429/image,No,https://shreddr.captricity.com/api/v1/shred/3770417/image,https://shreddr.captricity.com/api/v1/instance/218758/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770457/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770455/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770451/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770450/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770414/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770447/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3770444/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770437/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770434/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770413/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770426/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770416/image
R_Elfving_William_J-page8.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770411/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770370/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770409/image,11,https://shreddr.captricity.com/api/v1/shred/3770408/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770407/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770404/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770403/image,DANAHER CORP,https://shreddr.captricity.com/api/v1/shred/3770401/image,DIVERSIFIED,https://shreddr.captricity.com/api/v1/shred/3770400/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770396/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770395/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770394/image,No,https://shreddr.captricity.com/api/v1/shred/3770393/image,https://shreddr.captricity.com/api/v1/instance/218759/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770412/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770410/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770406/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770405/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770369/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770402/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770399/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770392/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770389/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770368/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770381/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770371/image
R_Elfving_William_J-page8.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770391/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770390/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770388/image,11,https://shreddr.captricity.com/api/v1/shred/3770387/image,//11,https://shreddr.captricity.com/api/v1/shred/3770386/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770383/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770382/image,DuPont el de Nemours,https://shreddr.captricity.com/api/v1/shred/3770380/image,CHEMICALS,https://shreddr.captricity.com/api/v1/shred/3770379/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770385/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770374/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770384/image,No,https://shreddr.captricity.com/api/v1/shred/3770372/image,https://shreddr.captricity.com/api/v1/instance/218759/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770412/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770410/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770406/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770405/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770369/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770402/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770399/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770392/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770389/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770368/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770381/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770371/image
R_Elfving_William_J-page7.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770366/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770325/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770364/image,11,https://shreddr.captricity.com/api/v1/shred/3770363/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770362/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770359/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770358/image,COSTCO WHOLESALE CORP,https://shreddr.captricity.com/api/v1/shred/3770356/image,RETAIL GOODS,https://shreddr.captricity.com/api/v1/shred/3770355/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770351/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770350/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770349/image,No,https://shreddr.captricity.com/api/v1/shred/3770348/image,https://shreddr.captricity.com/api/v1/instance/218756/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770367/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770365/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770361/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770360/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770324/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770357/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770354/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770347/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770344/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770323/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770336/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770326/image
R_Elfving_William_J-page7.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770346/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770345/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770343/image,11,https://shreddr.captricity.com/api/v1/shred/3770342/image,//11,https://shreddr.captricity.com/api/v1/shred/3770341/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770338/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770337/image,"covidien,pcc",https://shreddr.captricity.com/api/v1/shred/3770335/image,DIVERSIFIED,https://shreddr.captricity.com/api/v1/shred/3770334/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770340/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770329/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770339/image,No,https://shreddr.captricity.com/api/v1/shred/3770327/image,https://shreddr.captricity.com/api/v1/instance/218756/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770367/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770365/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770361/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770360/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770324/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770357/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770354/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770347/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770344/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770323/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770336/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770326/image
R_Elfving_William_J-page6.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770321/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770280/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770319/image,11,https://shreddr.captricity.com/api/v1/shred/3770318/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770317/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770314/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770313/image,"CITRIX SYSTEMS, INC",https://shreddr.captricity.com/api/v1/shred/3770311/image,DIVERSIFIED,https://shreddr.captricity.com/api/v1/shred/3770310/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770306/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770305/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770304/image,No,https://shreddr.captricity.com/api/v1/shred/3770303/image,https://shreddr.captricity.com/api/v1/instance/218755/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770322/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770320/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770316/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770315/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770279/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770312/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3770309/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770302/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770299/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770278/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770291/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770281/image
R_Elfving_William_J-page6.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770301/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770300/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770298/image,11,https://shreddr.captricity.com/api/v1/shred/3770297/image,//11,https://shreddr.captricity.com/api/v1/shred/3770296/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770293/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770292/image,CONOCO PHILLIPS,https://shreddr.captricity.com/api/v1/shred/3770290/image,OIL,https://shreddr.captricity.com/api/v1/shred/3770289/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770295/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770284/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770294/image,No,https://shreddr.captricity.com/api/v1/shred/3770282/image,https://shreddr.captricity.com/api/v1/instance/218755/aligned-image,WILLIAM & BARBARA ELFVING REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770322/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770320/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770316/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770315/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770279/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770312/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3770309/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770302/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770299/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770278/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770291/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770281/image
R_Elfving_William_J-page5.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770276/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770235/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770274/image,11,https://shreddr.captricity.com/api/v1/shred/3770273/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770272/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770269/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770268/image,"BERKSHIRE HATHAWAY INC,",https://shreddr.captricity.com/api/v1/shred/3770266/image,Diversified,https://shreddr.captricity.com/api/v1/shred/3770265/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770261/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770260/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770259/image,No,https://shreddr.captricity.com/api/v1/shred/3770258/image,https://shreddr.captricity.com/api/v1/instance/218753/aligned-image,William & Barbara Elfving Rev Trust,https://shreddr.captricity.com/api/v1/shred/3770277/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770275/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770271/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770270/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770234/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770267/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770264/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770257/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770254/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770233/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770246/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770236/image
R_Elfving_William_J-page5.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770256/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770255/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770253/image,11,https://shreddr.captricity.com/api/v1/shred/3770252/image,//11,https://shreddr.captricity.com/api/v1/shred/3770251/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770248/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770247/image,"CISCO SYSTEMS, INC.",https://shreddr.captricity.com/api/v1/shred/3770245/image,INTERNET EQUIPMENT,https://shreddr.captricity.com/api/v1/shred/3770244/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770250/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770239/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770249/image,No,https://shreddr.captricity.com/api/v1/shred/3770237/image,https://shreddr.captricity.com/api/v1/instance/218753/aligned-image,William & Barbara Elfving Rev Trust,https://shreddr.captricity.com/api/v1/shred/3770277/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770275/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770271/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770270/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770234/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770267/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770264/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770257/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770254/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770233/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770246/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770236/image
R_Elfving_William_J-page4.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770231/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770190/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770229/image,11,https://shreddr.captricity.com/api/v1/shred/3770228/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770227/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770224/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770223/image,AMAZON COM INC,https://shreddr.captricity.com/api/v1/shred/3770221/image,Internet Sales,https://shreddr.captricity.com/api/v1/shred/3770220/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770216/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770215/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770214/image,No,https://shreddr.captricity.com/api/v1/shred/3770213/image,https://shreddr.captricity.com/api/v1/instance/218752/aligned-image,WILLIAM & BARBARA ELFVINE REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770232/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770230/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770226/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770225/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770189/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770222/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770219/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770212/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770209/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770188/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770201/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770191/image
R_Elfving_William_J-page4.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770211/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770210/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770208/image,11,https://shreddr.captricity.com/api/v1/shred/3770207/image,//11,https://shreddr.captricity.com/api/v1/shred/3770206/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770203/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770202/image,"APPLE, INC.",https://shreddr.captricity.com/api/v1/shred/3770200/image,"COMPUTERS, TELEPHONES, ETC.",https://shreddr.captricity.com/api/v1/shred/3770199/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770205/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770194/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770204/image,No,https://shreddr.captricity.com/api/v1/shred/3770192/image,https://shreddr.captricity.com/api/v1/instance/218752/aligned-image,WILLIAM & BARBARA ELFVINE REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770232/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770230/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770226/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770225/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770189/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770222/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770219/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770212/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770209/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770188/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770201/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770191/image
R_Elfving_William_J-page3.pdf,NORTHERN TRUST BANK,https://shreddr.captricity.com/api/v1/shred/3770186/image,Trust,https://shreddr.captricity.com/api/v1/shred/3770145/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770184/image,11,https://shreddr.captricity.com/api/v1/shred/3770183/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770182/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770179/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770178/image,ABBOTT LABORATORIES,https://shreddr.captricity.com/api/v1/shred/3770176/image,MEDICAL PRODUCTS,https://shreddr.captricity.com/api/v1/shred/3770175/image,Stock,https://shreddr.captricity.com/api/v1/shred/3770171/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770170/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770169/image,No,https://shreddr.captricity.com/api/v1/shred/3770168/image,https://shreddr.captricity.com/api/v1/instance/218750/aligned-image,WILLIAM & BARBARA ELFVINE REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770187/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770185/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770181/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770180/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770144/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770177/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770174/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770167/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770164/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770143/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770156/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770146/image
R_Elfving_William_J-page3.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3770166/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770165/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770163/image,11,https://shreddr.captricity.com/api/v1/shred/3770162/image,//11,https://shreddr.captricity.com/api/v1/shred/3770161/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770158/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770157/image,"AFLAC, INC.",https://shreddr.captricity.com/api/v1/shred/3770155/image,INSURANCE ,https://shreddr.captricity.com/api/v1/shred/3770154/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770160/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770149/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770159/image,No,https://shreddr.captricity.com/api/v1/shred/3770147/image,https://shreddr.captricity.com/api/v1/instance/218750/aligned-image,WILLIAM & BARBARA ELFVINE REV TRUST,https://shreddr.captricity.com/api/v1/shred/3770187/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770185/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770181/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770180/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770144/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770177/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770174/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770167/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770164/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770143/image,Investment,https://shreddr.captricity.com/api/v1/shred/3770156/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770146/image
R_Dylina_Steven_L-page3.pdf,(D)(5),https://shreddr.captricity.com/api/v1/shred/3770141/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770100/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3770139/image,11,https://shreddr.captricity.com/api/v1/shred/3770138/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770137/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770134/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770133/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770131/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770130/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770126/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770125/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770124/image,No,https://shreddr.captricity.com/api/v1/shred/3770123/image,https://shreddr.captricity.com/api/v1/instance/218749/aligned-image,(d)(5),https://shreddr.captricity.com/api/v1/shred/3770142/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770140/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770136/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770135/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770099/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770132/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770129/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770122/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770119/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770098/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770111/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3770101/image
